,Year,Month,Latitude,Longitude,Depth,Region,Coral_cover,Reef_complexity,SST,NPP,Wave_exposure,Habitat_type_classLV2,Coral_area_UFRTM_20km,Coral_area_UFRTM_200km,Depth_Sbrocco,Deepwater,FSA,Marina_slips_10km,Marina_slips_25km,Marine_reserve,Population_20km,Population_50km,Recreational_fishermen_50km,Tourist_fishing,SG_permits_50km,SG_charter_permits_25km,Total_gravity,Keys_Divisions,Nursery_mangroves,Commercial_pounds_landed,Pop_per_area_reef_20km,impact,HABITAT_CD,Diversity_index
2736,2018,September,24.43727115,-81.89526352,20.75574913,FLA KEYS,4.682926829,1.396167247,23.6775146,501.5552368,7.134543896,Aggregate Reef,75477,1051189,-23.0,0.0,3565.685547,0,723,Open,26859,42338,7898,1.661853319,70,126,69.0,Marquesas,27362.19922,1511066.2,0.355856751,0.379,SPGR_LR,0.433315749
2737,2018,August,24.44197,-81.86159,26.04808044,FLA KEYS,4.012797075,1.379798903,23.674707,506.3467712,7.204085827,Aggregate Reef,84622,1054830,-41.0,0.0,7172.791992,0,723,Open,35065,43043,8117,1.668975256,70,126,74.0,Marquesas,0.0,855670.2,0.414372149,0.374,CONT_MR,0.580681271
2738,2018,August,24.44409848,-81.95479014,11.16038062,FLA KEYS,3.0,1.874653979,23.6115356,536.6383057,6.944992542,Aggregate Reef,85364,1041784,-23.0,982.8427124,2697.056397,0,411,Open,718,40852,7460,1.649237314,54,0,69.0,Marquesas,137234.5938,1511066.2,0.00841104,0.205,SPGR_HR,0.790720032
2739,2018,September,24.45020205,-81.87567559,20.34960492,FLA KEYS,4.0,1.872827041,23.6291443,558.9133911,7.056567192,Aggregate Reef,84935,1053582,-26.0,700.0,6045.584473,0,723,Open,34029,42973,8115,1.668975256,70,126,69.0,Marquesas,58874.41406,855670.2,0.400647554,0.374,SPGR_HR,0.450446945
2740,2018,August,24.45109563,-82.00486323,7.447147147,FLA KEYS,0.254754755,0.250950951,23.5443359,569.6309204,7.198880672,Pavement,94679,1033503,-8.0,1900.0,6991.168945,0,111,Open,0,40414,7269,1.648830347,54,0,64.0,Marquesas,261847.5313,1511066.2,0.0,0.23983472247872947,ISOL_LR,0.689230459
2741,2018,September,24.45184641,-81.87727488,7.872763578,FLA KEYS,11.51198083,2.708386581,23.6169678,568.9555054,6.994225025,Spur and Groove,85372,1053618,-12.0,900.0,6028.427246,0,723,Closed,35874,43037,8099,0.0,70,126,69.0,Marquesas,73654.78906,855670.2,0.420208031,0.374,SPGR_HR,0.887669197
2742,2018,September,24.45292817,-81.8757235,2.559166667,FLA KEYS,5.295833333,3.567916667,23.6117798,572.5390015,6.97155714,Spur and Groove,85943,1053925,-12.0,1000.0,6169.848633,0,723,Closed,35874,43037,8115,0.0,70,126,69.0,Marquesas,78460.29688,855670.2,0.417416194,0.374,SPGR_HR,0.890536685
2743,2018,September,24.45375466,-81.88168347,7.257881568,FLA KEYS,3.244370309,1.346622185,23.6023193,583.0272827,6.954621792,Pavement,86110,1053155,-12.0,1224.264038,5611.27002,0,723,Closed,35874,43037,8099,0.0,70,126,69.0,Marquesas,107784.1406,855670.2,0.416606666,0.37355502984200656,CONT_MR,0.833387111
2744,2018,September,24.45483824,-81.85957886,4.040480132,FLA KEYS,6.328642384,2.442384106,23.6042114,569.8771973,6.938952923,Spur and Groove,89651,1055866,-15.0,1000.0,7894.112793,0,723,Closed,36705,43049,8118,0.0,70,126,74.0,Marquesas,56271.13281,855670.2,0.409420977,0.374,SPGR_HR,0.867035394
2745,2018,September,24.45485319,-81.85713152,4.58204918,FLA KEYS,7.583606557,3.384057377,23.6060425,566.8388062,6.942728996,Spur and Groove,90036,1056167,-15.0,941.4213867,8194.112305,0,723,Closed,36705,43049,8195,0.0,70,126,74.0,Marquesas,50122.25781,855670.2,0.407670265,0.374,SPGR_HR,0.862915945
2746,2018,September,24.4566852,-81.84426714,18.5400519,FLA KEYS,8.900519031,1.952119377,23.6023804,561.7792358,6.999261856,Aggregate Reef,90130,1057479,-23.0,807.1068115,8338.477539,0,723,Open,36993,43590,8318,1.675690226,70,126,74.0,Marquesas,26634.92578,855670.2,0.410440475,0.374,SPGR_HR,0.491840242
2747,2018,September,24.46213752,-81.84546365,3.292261393,FLA KEYS,0.5,0.374032674,23.5668579,587.0524292,6.939090729,Reef Rubble,92645,1057739,-6.0,1372.792236,8189.949707,0,733,Closed,37045,43641,8318,0.0,70,126,74.0,Marquesas,48853.60547,855670.2,0.399859679,0.378242990557908,RUBB_LR,0.882726205
2748,2018,September,24.4621196,-81.84013543,6.246981627,FLA KEYS,3.244969379,0.747987752,23.5724426,581.3896484,6.940217018,Spur and Groove,92232,1058040,-6.0,1148.528198,7689.949707,0,733,Closed,37045,43641,8378,0.0,70,126,74.0,Marquesas,23816.97266,855670.2,0.401650186,0.382,SPGR_LR,0.892272203
2749,2018,August,26.57000189,-80.02616937,17.7,SEFCRI,1.0,1.653783784,24.231134,289.5162048,7.383356571,Individual or Aggregated Patch Reef,16747,458457,-32.0,0.0,9272.791992,366,1433,Open,700553,2114225,75175,7.279302117,30,17,1520.0,SEFCRI,196352.0938,170631.4,41.83155192,0.453,RGDP,0.832501782
2750,2018,September,24.47233605,-81.76812171,5.541539839,FLA KEYS,1.773500448,0.782050134,23.6229797,559.4122925,6.784077644,Reef Rubble,98392,1065011,-14.0,1324.264038,641.4213867,278,733,Open,39385,47987,9469,1.720456693,76,126,133.0,Lower Keys,57880.54688,855670.2,0.400286609,0.38183068058345865,SPGR_LR,0.893790708
2751,2018,August,24.47393049,-81.95309219,9.543913436,FLA KEYS,4.80477908,1.106086564,23.4534546,683.7433472,6.787336826,Individual or Aggregated Patch Reef,100728,1046442,-11.0,4300.0,1124.264038,0,723,Open,19789,41397,7563,1.649440798,54,0,80.0,Marquesas,706216.5,1511066.2,0.196459773,0.379,ISOL_MR,0.891523386
2752,2018,September,24.47462361,-81.89962833,7.2,FLA KEYS,7.777044855,1.990325418,23.4633728,691.5220947,6.956884384,Individual or Aggregated Patch Reef,107120,1052802,-10.0,4200.0,5431.371094,0,723,Open,34835,42833,8053,1.661853319,70,126,80.0,Marquesas,535291.875,1511066.2,0.325196042,0.374,ISOL_HR,0.928723255
2753,2018,August,24.47974338,-81.73874659,9.742621528,FLA KEYS,3.529513889,0.748524306,23.6489502,565.2359619,5.929214954,Pavement,103034,1068049,-9.0,1682.842773,1797.056274,170,733,Open,39426,48049,9483,1.720456693,76,126,133.0,Lower Keys,289733.8125,855670.2,0.382650387,0.381723875936796,CONT_MR,0.867418173
2754,2018,September,24.48091085,-81.71201252,3.298291294,FLA KEYS,6.245728234,3.230553295,23.6987549,550.6985474,7.071572781,Aggregate Reef,106285,1070051,-17.0,1141.421387,1979.899048,82,733,Closed,39503,48050,9483,0.0,76,126,133.0,Lower Keys,317893.0938,855670.2,0.371670509,0.382,SPGR_HR,0.899813225
2755,2018,August,24.48085,-81.94211,7.2,FLA KEYS,20.0,3.2,23.4199768,719.4308472,6.596856594,Individual or Aggregated Patch Reef,102858,1048458,-9.0,5300.0,882.8427124,0,723,Open,23247,41600,7626,1.654527897,54,126,80.0,Marquesas,843190.375,1511066.2,0.226010617,0.379,ISOL_HR,0.929787974
2756,2018,August,24.4809,-81.94143,9.1,FLA KEYS,0.5,0.25,23.4204651,719.4283447,6.59437561,Individual or Aggregated Patch Reef,102960,1048560,-9.0,5341.421387,982.8427124,0,723,Open,23247,41600,7626,1.654527897,54,126,80.0,Marquesas,838528.5625,1511066.2,0.225786713,0.379,ISOL_LR,0.58148457
2757,2018,August,24.48169078,-81.68024602,13.02734375,FLA KEYS,8.5234375,1.628515625,23.7015015,518.4837036,7.106902599,Spur and Groove,109664,1072513,-9.0,524.2640991,5362.741699,0,733,Open,39677,48056,9484,1.720456693,76,126,94.0,Lower Keys,217324.3438,855670.2,0.36180515,0.382,CONT_MR,0.860023408
2758,2018,September,24.48341342,-81.714119,2.501666667,FLA KEYS,0.745833333,0.52375,23.6890503,561.0345459,6.983026028,Reef Rubble,107531,1070070,-7.0,1500.0,2197.056397,122,733,Closed,39606,48050,9483,0.0,76,126,133.0,Lower Keys,381013.125,855670.2,0.368321693,0.38187935018345726,RUBB_LR,0.834249941
2759,2018,August,24.48289934,-81.95775465,6.199527856,FLA KEYS,1.0,0.361968839,23.4023071,728.348999,6.704552174,Individual or Aggregated Patch Reef,103099,1046604,-8.0,5200.0,800.0,0,723,Open,18166,41328,7563,1.649440798,54,0,80.0,Marquesas,915003.4375,1511066.2,0.176199575,0.379,ISOL_LR,0.817884482
2760,2018,September,24.48548361,-81.84234278,7.840286482,FLA KEYS,8.784691137,1.804834378,23.4166809,688.7379761,6.93466711,Individual or Aggregated Patch Reef,107560,1059162,-5.0,3872.792236,8487.005859,139,733,Open,37186,44078,8452,1.676097194,70,126,126.0,Marquesas,217670.7813,855670.2,0.345723317,0.382,ISOL_MR,0.874360682
2761,2018,August,24.48788494,-81.67754019,6.195765974,FLA KEYS,3.250962279,3.049230177,23.6732117,531.7828979,7.097046852,Pavement,112765,1072966,-13.0,1131.37085,5852.691406,39,745,Open,39725,48057,9484,1.720456693,76,126,94.0,Lower Keys,337712.5313,855670.2,0.352281293,0.3819217393501286,SPGR_HR,0.932024672
2762,2018,August,24.48917449,-81.67924673,6.191836735,FLA KEYS,1.5,0.6,23.6689697,536.46875,7.087702274,Pavement,113316,1072879,-7.0,1324.264038,5694.112793,39,733,Open,39922,48057,9484,1.720456693,76,126,94.0,Lower Keys,367254.5,855670.2,0.352306823,0.3815979268042152,CONT_MR,0.913298085
2763,2018,July,24.49289459,-81.65881295,6.663934426,FLA KEYS,2.491803279,1.158196721,23.6569458,520.559082,7.059782505,Aggregate Reef,113789,1075186,-15.0,1082.842773,8001.219238,0,745,Closed,40528,48057,9484,0.0,76,126,94.0,Lower Keys,435552.6875,855670.2,0.356167995,0.382,SPGR_HR,0.928819753
2764,2018,August,26.53024928,-80.02999322,23.25592105,SEFCRI,1.240131579,1.25,24.2524658,289.5999451,7.341482639,Ridge,12398,468927,-19.0,0.0,4689.949707,429,1118,Open,675757,2358456,81894,8.315980612,26,12,1520.0,SEFCRI,238938.25,170631.4,54.50532344,0.452,RGDP,0.880061808
2765,2018,July,24.49372962,-81.66550536,2.499452555,FLA KEYS,0.5,0.337157847,23.6519409,529.5811157,6.942805767,Reef Rubble,114369,1074406,-10.0,1300.0,7301.219238,0,745,Closed,40330,48057,9484,0.0,76,126,94.0,Lower Keys,447454.0,855670.2,0.352630521,0.38167931056001564,RUBB_LR,0.881463607
2766,2018,July,24.49361871,-81.65701089,5.39701897,FLA KEYS,1.5,0.649006323,23.6583496,517.9855957,7.091999054,Spur and Groove,113532,1075383,-15.0,1000.0,8201.219727,0,745,Closed,40528,48057,9484,0.0,76,126,94.0,Lower Keys,436355.3438,855670.2,0.356974245,0.382,SPGR_LR,0.894598417
2767,2018,August,24.49488519,-81.63839519,15.75063046,FLA KEYS,3.5,1.52657614,23.6664063,499.0924683,7.119040012,Aggregate Reef,113809,1078579,-21.0,800.0,7489.949707,0,745,Open,40544,48057,9484,1.720456693,76,177,94.0,Lower Keys,455314.7813,855670.2,0.356245991,0.382,CONT_MR,0.607657795
2768,2018,August,24.49557099,-81.63544451,16.82327992,FLA KEYS,4.264844486,1.550989632,23.6677795,504.297699,7.117650986,Aggregate Reef,114394,1079526,-22.0,882.8427124,7148.52832,0,745,Open,40328,48057,9484,1.720456693,76,177,94.0,Lower Keys,481611.5,855670.2,0.352535972,0.382,CONT_MR,0.876588649
2769,2018,August,24.49614024,-81.6538755,8.547346251,FLA KEYS,10.5,1.323378265,23.649469,531.4630127,7.100738525,Aggregate Reef,114885,1075874,-7.0,1182.842773,8625.483398,0,745,Open,40545,48057,9484,1.720456693,76,126,94.0,Lower Keys,529653.875,855670.2,0.352918136,0.382,CONT_MR,0.902030366
2770,2018,August,24.49745,-81.633035,11.4,FLA KEYS,2.0,0.975,23.6702515,520.9299927,7.110805511,Spur and Groove,115428,1080479,-10.0,1000.0,6865.685547,0,745,Open,40424,48057,9484,1.720456693,76,177,94.0,Lower Keys,516215.0625,855670.2,0.350209655,0.382,SPGR_LR,0.859014056
2771,2018,August,26.51571,-80.03259,19.1,SEFCRI,3.5,0.85,24.2546936,289.519989,7.31622982,Aggregate Reef,12366,472841,-22.0,100.0,3007.10669,477,1109,Open,676801,2415544,84113,8.518892522,31,13,1507.0,SEFCRI,186003.4063,170631.4,54.73079411,0.443,CPDP,0.819183509
2772,2018,August,26.51555,-80.0322,19.2,SEFCRI,2.0,2.8,24.2546936,289.519989,7.31622982,Aggregate Reef,12366,472841,-22.0,100.0,3007.10669,477,1109,Open,676801,2415544,84113,8.518892522,31,13,1507.0,SEFCRI,186003.4063,170631.4,54.73079411,0.443,LIRO,0.880612875
2773,2018,August,24.50138541,-81.60489976,18.24588235,FLA KEYS,1.505882353,0.922941176,23.7506958,535.5692749,7.129210472,Pavement,121818,1086882,-16.0,1000.0,3941.421387,0,753,Open,27059,48057,9484,1.720456693,76,177,84.0,Lower Keys,437187.9688,855670.2,0.222126451,0.3733171554484304,CONT_LR,0.837505757
2774,2018,August,24.50559126,-81.58700013,11.40503597,FLA KEYS,3.0,1.422796763,23.7826477,558.791687,7.132210255,Spur and Groove,123686,1091284,-15.0,1000.0,2248.528076,0,753,Open,18971,48057,9484,1.720456693,76,177,84.0,Lower Keys,366135.4063,855670.2,0.153380334,0.382,SPGR_HR,0.877890733
2775,2005,June,24.45450068,-81.84894923,21.14965753,FLA KEYS,7.505707763,1.300913242,23.6167847,554.6541138,6.952389717,Spur and Groove,90038,1056882,-20.0,700.0,8952.691406,0,723,Open,36927,43315,8291,1.66917874,70,126,74.0,Marquesas,30933.1582,855670.2,0.410126835,0.374,CONT_LR,0.941587302
2776,2005,June,24.8969182,-80.61859318,3.703611738,FLA KEYS,33.67099323,1.536935666,23.6787964,951.1374512,7.403542519,Individual or Aggregated Patch Reef,54168,1161242,-2.0,5474.011719,12935.53418,553,1592,Open,9511,23899,6394,1.365580705,46,71,185.0,Middle Keys,1503180.25,613278.2,0.17558337,0.402,ISOL_MR,0.855535521
2777,2005,July,25.65514244,-80.09575152,8.117525773,FLA KEYS,7.842497136,0.780355097,24.165155,591.3751221,7.391931057,Aggregate Reef,56732,1021632,-8.0,800.0,9014.213867,272,2977,Open,500006,3242866,110609,46.57970263,54,12,1529.0,Upper Keys,7003.640625,318050.4,8.813473877,0.719,CONT_LR,0.903392014
2778,2005,July,25.60821689,-80.09036647,20.6502924,FLA KEYS,2.248538012,0.949883041,24.1856323,568.3419189,7.255070686,Spur and Groove,43959,1034192,-20.0,100.0,13924.26367,0,2670,Open,72517,3026731,101961,44.57190675,49,10,559.0,Upper Keys,0.0,318050.4,1.649650811,0.7,SPGR_LR,0.893183038
2779,2005,August,25.21172411,-80.21788654,4.601518438,FLA KEYS,4.977223427,2.634490239,24.1921326,598.1853027,7.417795658,Spur and Groove,58972,1141673,-5.0,1465.685425,2089.949463,0,658,Closed,3820,345858,26861,0.0,39,23,285.0,Upper Keys,94148.14063,318050.4,0.064776504,0.344,SPGR_HR,0.907596372
2780,2005,September,25.16462622,-80.25071608,15.17728285,FLA KEYS,5.0,0.662889755,24.1231628,458.7203369,7.385439396,Pavement,62603,1147532,-12.0,1797.056274,1924.264038,0,1083,Open,6637,253541,21917,3.455971197,47,23,202.0,Upper Keys,196137.3438,318050.4,0.106017284,0.3544278171422452,ISOL_LR,0.882372767
2781,2005,September,25.08276375,-80.31993056,6.542621015,FLA KEYS,2.985242031,0.422786305,24.0400024,476.2474365,7.480052948,Aggregate Reef,64723,1096085,-4.0,1697.056274,13079.39355,10,1496,Open,9313,149079,13874,2.513433598,35,49,205.0,Upper Keys,554358.625,318050.4,0.143890116,0.35,CONT_LR,0.853962808
2782,2006,May,25.71654572,-80.09928839,7.0,FLA KEYS,1.717552534,0.551297899,24.2419067,522.7876587,7.245851994,Aggregate Reef,69169,1003091,-10.0,1100.0,2421.320313,774,3215,Open,755586,3559210,123576,51.34550105,53,17,9240.0,Upper Keys,559400.125,318050.4,10.92376643,0.683,CONT_LR,0.8604254
2783,2006,May,25.57385493,-80.10159792,7.352973568,FLA KEYS,11.27477974,1.147026432,24.0478149,539.6700439,7.207262039,Aggregate Reef,39252,1056550,-6.0,1000.0,18238.47852,0,2435,Open,14427,2859482,97608,42.27200993,61,12,559.0,Upper Keys,32522.37695,318050.4,0.36754815,0.724,CONT_LR,0.900381939
2784,2006,May,25.57571181,-80.10196734,6.059070295,FLA KEYS,13.22789116,1.983163265,24.0519653,541.1524658,7.206165314,Aggregate Reef,39291,1055683,-6.0,1000.0,18038.47852,0,2435,Open,14427,2859482,97608,42.44251145,61,12,559.0,Upper Keys,31497.05469,318050.4,0.367183324,0.724,SPGR_HR,0.779040111
2785,2006,June,24.68308335,-82.91220848,10.84965675,DRY TORT,3.751716247,0.475286041,22.5713745,690.501709,7.479881763,Aggregate Reef,51169,891789,-10.0,3300.0,31125.69336,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.853631993
2786,2006,June,24.71164221,-82.78871622,9.889756098,DRY TORT,10.0,0.350853659,22.4121033,710.4125366,7.460580349,Aggregate Reef,45871,914121,-12.0,3311.269775,43269.55078,0,0,Open,0,0,0,0.0,0,0,31.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,SPGR_LR,0.070070053
2787,2006,June,24.6429759,-82.7871745,19.34220624,DRY TORT,0.0,0.2,22.6287781,622.9564819,7.522200584,Aggregate Reef,50793,914027,-19.0,9619.595703,40321.53125,0,0,Open,0,0,0,0.0,0,0,31.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.324860596
2788,2006,June,24.71896703,-82.83886374,11.44122367,DRY TORT,7.381644935,0.7417001,22.4435059,730.8762817,7.468209743,Pavement with Sand Channels,50088,910920,-9.0,1400.0,38500.92188,0,0,Open,0,0,0,0.0,0,0,31.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.879774706
2789,2006,July,24.45757198,-81.91562434,8.762105263,FLA KEYS,3.515789474,1.049473684,23.553186,605.0175171,6.896072865,Pavement,96730,1050441,-8.0,2400.0,3138.477539,0,723,Open,24940,42254,7865,1.661853319,70,126,69.0,Marquesas,324930.1875,1511066.2,0.257831076,0.3623762461206007,CONT_LR,0.591160048
2790,2006,July,24.43573853,-81.91562414,22.52572816,FLA KEYS,3.216019417,0.995145631,23.672113,495.344696,7.175261497,Aggregate Reef,74648,1048543,-43.0,0.0,1382.842773,0,723,Open,19904,41567,7693,1.654527897,54,0,69.0,Marquesas,56736.66797,1511066.2,0.266638088,0.379,SPGR_LR,0.57416224
2791,2006,July,24.49017585,-81.67119842,4.995555556,FLA KEYS,4.759259259,2.748148148,23.6678101,527.5212402,7.066048622,Aggregate Reef,113235,1073654,-7.0,1041.421387,6635.533691,0,745,Open,39922,48057,9484,1.720456693,76,126,94.0,Lower Keys,362399.2188,855670.2,0.352558838,0.382,SPGR_HR,0.892814404
2792,2006,July,24.47545,-81.68249995,19.15,FLA KEYS,6.75,1.3375,23.728418,505.8464966,7.141175747,Aggregate Reef,105414,1072026,-20.0,141.4213562,4772.791992,0,733,Open,39663,48056,9484,1.720456693,76,126,94.0,Lower Keys,129337.1875,855670.2,0.37625932,0.382,SPGR_LR,0.796637259
2793,2006,July,24.47370137,-81.70858701,21.63066826,FLA KEYS,13.58890215,1.752297136,23.7255798,525.2285767,7.119112015,Pavement,103141,1069957,-17.0,200.0,2048.528076,15,733,Open,39503,48050,9483,1.720456693,76,126,133.0,Lower Keys,172321.2188,855670.2,0.382999971,0.38166908316818043,SPGR_LR,0.561459204
2794,2006,July,24.9597344,-80.45659173,3.314957265,FLA KEYS,10.12713675,0.814369658,23.90896,624.4424438,7.496638298,Pavement,56386,1113222,-5.0,1089.949463,6681.118164,489,2005,Open,14528,20679,5793,0.931956434,33,71,242.0,Upper Keys,343395.9375,613278.2,0.257652609,0.5874709711633118,CONT_LR,0.924955331
2795,2006,July,25.57410759,-80.1056666,6.163917526,FLA KEYS,3.577319588,0.30257732,24.0200745,540.5050659,7.204303741,Colonized Pavement,39430,1058924,-6.0,1400.0,18304.16211,0,2435,Open,14427,2859482,97608,42.48373159,61,12,559.0,Upper Keys,36695.07031,318050.4,0.365888917,0.7174437800539002,CONT_LR,0.905982906
2796,2006,July,25.59539158,-80.09583525,6.895491329,FLA KEYS,7.537572254,1.622369942,24.1305481,557.3415527,7.258775234,Aggregate Reef,40785,1043210,-17.0,600.0,15631.37109,0,2615,Open,16262,2940764,101190,43.73195258,48,13,559.0,Upper Keys,15587.02539,318050.4,0.398725021,0.705,SPGR_LR,0.767155291
2797,2006,August,24.90932215,-80.52197205,11.74693219,FLA KEYS,3.01022605,0.527556512,23.8797241,567.9560547,7.456734657,Pavement,54637,1157689,-8.0,707.1068115,2572.792236,495,1984,Open,10372,19911,5649,0.978350772,31,71,164.0,Upper Keys,457572.9375,613278.2,0.189834727,0.4793829221569399,SPGR_LR,0.859209407
2798,2006,August,24.67559319,-80.95444803,8.488200238,FLA KEYS,4.362336114,0.201966627,23.7964111,637.1296997,7.376033783,Spur and Groove,195528,1193488,-12.0,1272.792236,43384.77734,174,1091,Open,9608,18611,4849,1.154364378,29,56,134.0,Middle Keys,717833.4375,613278.2,0.049138742,0.262,CONT_LR,0.856589147
2799,2006,August,24.52058022,-81.60012994,6.624683544,FLA KEYS,33.11708861,0.931170886,23.7158142,721.7649536,6.503801823,Individual or Aggregated Patch Reef,129979,1091518,-10.0,2941.421387,4311.27002,10,753,Open,29528,48057,9484,1.720456693,76,177,84.0,Lower Keys,1514244.375,855670.2,0.227175159,0.382,ISOL_MR,0.874501992
2800,2006,August,24.52978241,-81.52347408,3.508418367,FLA KEYS,1.214923469,0.135746173,23.765802,725.0143433,7.151682854,Reef Rubble,134400,1106716,-5.0,1700.0,5708.326172,0,381,Open,6864,52440,10434,1.896063331,76,188,84.0,Lower Keys,265214.75,855670.2,0.051071429,0.1984994165032129,RUBB_LR,0.586584107
2801,2006,August,24.52515189,-81.52275471,10.18842105,FLA KEYS,1.778947368,0.522105263,23.7758423,682.9053345,7.155942917,Pavement,130459,1105533,-12.0,1200.0,5601.219238,0,381,Open,6565,52196,10541,1.896063331,76,177,84.0,Lower Keys,174192.2656,855670.2,0.050322323,0.19165373361477797,SPGR_LR,0.860557053
2802,2006,August,24.81582167,-80.66847481,8.81136891,FLA KEYS,3.983758701,0.469721578,23.7532898,546.9974365,7.376740456,Pavement,47663,1160740,-10.0,1131.37085,21546.29883,154,879,Open,4032,27983,7391,1.539762956,33,45,150.0,Middle Keys,243225.7031,613278.2,0.08459392,0.36621073852339137,CONT_LR,0.888893
2803,2006,August,24.81782856,-80.67311329,8.003240223,FLA KEYS,2.193296089,0.324189944,23.739679,550.7005005,7.348592281,Pavement,47908,1160971,-10.0,1555.634888,21863.45508,154,929,Open,4032,27983,7391,1.539762956,33,45,150.0,Middle Keys,282092.5938,613278.2,0.084161309,0.36426632860664193,CONT_LR,0.895808352
2804,2006,August,24.8265601,-80.65072562,10.38020619,FLA KEYS,12.58247423,1.658247423,23.7609497,588.6911011,7.392418385,Pavement,50490,1160745,-15.0,848.5281372,19207.82031,215,1069,Open,4489,27991,7392,1.539762956,33,71,222.0,Middle Keys,275872.875,613278.2,0.088908695,0.383334648555179,SPGR_LR,0.883294044
2805,2006,September,24.47852564,-81.68488368,14.69482353,FLA KEYS,2.051764706,0.4,23.7157227,514.8824463,7.119694233,Pavement,107508,1072038,-20.0,524.2640991,4697.056152,0,733,Open,39663,48056,9484,1.720456693,76,126,94.0,Lower Keys,175416.875,855670.2,0.368930684,0.38131849486202357,CONT_LR,0.908776825
2806,2006,September,24.53893236,-81.57239565,8.089336493,FLA KEYS,33.79443128,0.96561019,23.6776062,871.5950928,7.095371246,Individual or Aggregated Patch Reef,137015,1098120,-9.0,4282.842773,4548.52832,0,757,Open,14687,48726,9628,1.72961347,76,177,84.0,Lower Keys,2320581.5,855670.2,0.107192643,0.382,ISOL_MR,0.939623374
2807,2006,September,24.55311615,-81.68715989,2.498681319,FLA KEYS,31.25824176,1.351648352,23.3548218,1150.972534,6.715033531,Pavement,164551,1079394,-3.0,8787.005859,11074.01172,594,745,Closed,40852,48057,9484,0.0,76,177,94.0,Lower Keys,4593400.0,855670.2,0.248263456,0.3769970703465034,ISOL_MR,0.894396806
2808,2006,September,24.69973354,-80.91104248,7.84972067,FLA KEYS,4.005586592,0.349441341,23.768457,742.515564,7.415084362,Pavement,171762,1179084,-7.0,1979.899048,48903.15234,68,1141,Open,8618,20934,5506,1.169829157,29,56,134.0,Middle Keys,676055.125,613278.2,0.050174078,0.2738423960845911,CONT_LR,0.700633733
2809,2007,June,25.09641755,-80.2959166,11.54948922,FLA KEYS,2.001702611,0.724404086,24.0605103,438.0797119,7.379360199,Pavement with Sand Channels,62479,1101735,-11.0,741.4213867,10526.70313,0,1744,Open,8157,160014,14794,2.643052866,38,49,294.0,Upper Keys,350339.5313,318050.4,0.130555867,0.38298572811409964,SPGR_LR,0.790966387
2810,2007,June,25.04782976,-80.33878152,6.451425554,FLA KEYS,6.803590285,1.419112988,24.1017395,561.5634766,7.46480751,Aggregate Reef,62046,1085002,-4.0,1131.37085,17724.97852,0,1700,Open,11115,110902,11017,2.143092831,35,49,205.0,Upper Keys,349458.5,318050.4,0.179141282,0.375,CONT_LR,0.887612044
2811,2007,June,25.07452147,-80.31234196,21.94489338,FLA KEYS,3.985409652,0.876823793,24.0621582,458.8380127,7.521858692,Pavement with Sand Channels,63096,1088306,-14.0,624.2640991,13689.44434,0,1496,Open,8919,137705,12845,2.449132673,35,49,205.0,Upper Keys,234828.8125,318050.4,0.141356029,0.3699828100631081,SPGR_LR,0.534828625
2812,2007,June,24.93809196,-80.4886247,7.3,FLA KEYS,3.00058072,0.424912892,23.863855,610.5546265,7.505614758,Pavement,54575,1135276,-10.0,1231.37085,2855.63501,591,1918,Open,13030,20960,5809,1.023117238,31,71,242.0,Upper Keys,400438.8438,613278.2,0.238754008,0.4840962124879998,CONT_LR,0.890225564
2813,2007,June,25.49454233,-80.10956686,6.100696056,FLA KEYS,2.250580046,0.599651972,24.2870117,470.1708984,7.435002327,Aggregate Reef,33056,1082648,-14.0,900.0,23812.48828,0,411,Open,22,2373305,85974,36.23700572,58,0,314.0,Upper Keys,44298.14063,318050.4,0.000665537,0.375,CONT_LR,0.835125448
2814,2007,June,25.53788577,-80.10364831,3.895238095,FLA KEYS,2.5,0.602380952,24.2075745,508.3368225,7.35362339,Reef Rubble,36747,1071876,-6.0,1000.0,22279.89844,0,1542,Open,11973,2639163,92311,39.94625683,59,2,559.0,Upper Keys,52545.61719,318050.4,0.325822516,0.6282745458345484,CONT_LR,0.812943617
2815,2007,June,25.5412505,-80.10280858,5.780434783,FLA KEYS,5.0,1.015652174,24.1873718,511.5004272,7.353955269,Aggregate Reef,37061,1070023,-5.0,900.0,21838.47852,0,1867,Open,12098,2681975,93360,40.31367823,59,2,559.0,Upper Keys,49109.33594,318050.4,0.326434797,0.651,CONT_LR,0.780226556
2816,2007,July,24.64646786,-81.04068021,14.50820046,FLA KEYS,8.26594533,1.15,23.7083069,615.1744995,7.29403162,Pavement,229331,1199667,-9.0,1141.421387,33335.02734,877,1183,Open,9481,18129,4683,0.891666615,37,56,164.0,Middle Keys,410757.9688,855670.2,0.04134199,0.3425741980453926,SPGR_LR,0.886438594
